event_id,player_id,ts,amount,transactions
195772,KNC,2021-12-14 00:00:00,537.58,7.0
195774,KNC,2021-12-14 02:00:00,519.85,7.0
195776,KNC,2021-12-14 04:00:00,204.48,6.0
195778,KNC,2021-12-14 06:00:00,794.57,4.0
195781,KNC,2021-12-14 09:00:00,113.93,2.0
195784,KNC,2021-12-14 12:00:00,190.39,8.0
195789,KNC,2021-12-14 17:00:00,601.47,8.0
195807,KUR,2021-12-01 10:00:00,707.92,5.0
195819,KUR,2021-12-01 22:00:00,18.52,5.0
195820,KUR,2021-12-01 23:00:00,925.94,3.0
195822,KUR,2021-12-02 01:00:00,533.85,2.0
195824,KUR,2021-12-02 03:00:00,131.38,2.0
195833,KUR,2021-12-02 12:00:00,166.93,2.0
195877,KUR,2021-12-04 08:00:00,922.53,3.0
195879,KUR,2021-12-04 10:00:00,638.34,5.0
195900,KUR,2021-12-05 07:00:00,975.44,5.0
195914,KUR,2021-12-05 21:00:00,198.77,9.0
195916,KUR,2021-12-05 23:00:00,116.53,3.0
195928,KUR,2021-12-06 11:00:00,950.54,1.0
195942,KUR,2021-12-07 01:00:00,601.64,4.0
195945,KUR,2021-12-07 04:00:00,738.71,4.0
195954,KUR,2021-12-07 13:00:00,181.79,2.0
195955,KUR,2021-12-07 14:00:00,483.04,7.0
195962,KUR,2021-12-07 21:00:00,341.44,2.0
195964,KUR,2021-12-07 23:00:00,413.22,8.0
195972,KUR,2021-12-08 07:00:00,688.96,7.0
195974,KUR,2021-12-08 09:00:00,984.32,10.0
195987,KUR,2021-12-08 22:00:00,718.2,5.0
195988,KUR,2021-12-08 23:00:00,669.84,8.0
195990,KUR,2021-12-09 01:00:00,435.16,7.0
195998,KUR,2021-12-09 09:00:00,998.03,7.0
196014,KUR,2021-12-10 01:00:00,818.31,1.0
196017,KUR,2021-12-10 04:00:00,289.13,8.0
196028,KUR,2021-12-10 15:00:00,838.4,7.0
196051,KUR,2021-12-11 14:00:00,751.69,7.0
196053,KUR,2021-12-11 16:00:00,526.8,6.0
196054,KUR,2021-12-11 17:00:00,603.01,2.0
196055,KUR,2021-12-11 18:00:00,117.21,3.0
196056,KUR,2021-12-11 19:00:00,598.55,2.0
196074,KUR,2021-12-12 13:00:00,353.73,8.0
196079,KUR,2021-12-12 18:00:00,931.62,2.0
196097,KUR,2021-12-13 12:00:00,825.57,4.0
196104,KUR,2021-12-13 19:00:00,839.72,6.0
196110,KUR,2021-12-14 01:00:00,161.07,8.0
196111,KUR,2021-12-14 02:00:00,769.41,2.0
196112,KUR,2021-12-14 03:00:00,331.85,1.0
196122,KUR,2021-12-14 13:00:00,767.36,3.0
196126,KUR,2021-12-14 17:00:00,399.64,9.0
196141,KX9,2021-12-01 07:00:00,87.16,3.0
196153,KX9,2021-12-01 19:00:00,10.26,5.0
196154,KX9,2021-12-01 20:00:00,491.41,7.0
196157,KX9,2021-12-01 23:00:00,12.93,5.0
196167,KX9,2021-12-02 09:00:00,680.31,5.0
196169,KX9,2021-12-02 11:00:00,65.28,5.0
196181,KX9,2021-12-02 23:00:00,175.64,8.0
196182,KX9,2021-12-03 00:00:00,981.54,10.0
196192,KX9,2021-12-03 10:00:00,722.87,2.0
196196,KX9,2021-12-03 14:00:00,288.82,9.0
196219,KX9,2021-12-04 13:00:00,65.82,5.0
196230,KX9,2021-12-05 00:00:00,321.93,9.0
196233,KX9,2021-12-05 03:00:00,931.42,3.0
196238,KX9,2021-12-05 08:00:00,943.82,7.0
196239,KX9,2021-12-05 09:00:00,853.9,4.0
196252,KX9,2021-12-05 22:00:00,919.17,2.0
196255,KX9,2021-12-06 01:00:00,208.02,8.0
196258,KX9,2021-12-06 04:00:00,746.34,4.0
196271,KX9,2021-12-06 17:00:00,374.68,7.0
196278,KX9,2021-12-07 00:00:00,677.16,5.0
196286,KX9,2021-12-07 08:00:00,762.51,5.0
196289,KX9,2021-12-07 11:00:00,864.11,2.0
196304,KX9,2021-12-08 02:00:00,791.47,4.0
196305,KX9,2021-12-08 03:00:00,466.84,5.0
196317,KX9,2021-12-08 15:00:00,558.74,5.0
196330,KX9,2021-12-09 04:00:00,181.52,5.0
196334,KX9,2021-12-09 08:00:00,317.68,1.0
196343,KX9,2021-12-09 17:00:00,838.45,7.0
196346,KX9,2021-12-09 20:00:00,287.48,2.0
196349,KX9,2021-12-09 23:00:00,144.9,5.0
196356,KX9,2021-12-10 06:00:00,304.15,4.0
196358,KX9,2021-12-10 08:00:00,726.75,4.0
196365,KX9,2021-12-10 15:00:00,420.47,7.0
196371,KX9,2021-12-10 21:00:00,58.65,2.0
196385,KX9,2021-12-11 11:00:00,185.24,6.0
196395,KX9,2021-12-11 21:00:00,160.59,6.0
196400,KX9,2021-12-12 02:00:00,39.07,9.0
196405,KX9,2021-12-12 07:00:00,832.09,4.0
196411,KX9,2021-12-12 13:00:00,118.53,2.0
196414,KX9,2021-12-12 16:00:00,718.25,6.0
196420,KX9,2021-12-12 22:00:00,705.0,9.0
196422,KX9,2021-12-13 00:00:00,20.17,1.0
196424,KX9,2021-12-13 02:00:00,823.72,3.0
196425,KX9,2021-12-13 03:00:00,501.14,10.0
196440,KX9,2021-12-13 18:00:00,614.09,2.0
196443,KX9,2021-12-13 21:00:00,958.75,3.0
196463,KX9,2021-12-14 17:00:00,496.05,2.0
196470,KX9,2021-12-15 00:00:00,981.91,7.0
196476,KZ6,2021-12-01 05:00:00,477.88,4.0
196516,KZ6,2021-12-02 21:00:00,360.91,3.0
196518,KZ6,2021-12-02 23:00:00,675.03,2.0
196527,KZ6,2021-12-03 08:00:00,608.36,3.0
196574,KZ6,2021-12-05 07:00:00,752.46,8.0
196590,KZ6,2021-12-05 23:00:00,738.2,5.0
196595,KZ6,2021-12-06 04:00:00,890.7,3.0
196607,KZ6,2021-12-06 16:00:00,746.67,10.0
196629,KZ6,2021-12-07 14:00:00,949.13,4.0
196630,KZ6,2021-12-07 15:00:00,608.37,7.0
196638,KZ6,2021-12-07 23:00:00,202.74,2.0
196654,KZ6,2021-12-08 15:00:00,939.26,3.0
196660,KZ6,2021-12-08 21:00:00,383.81,3.0
196666,KZ6,2021-12-09 03:00:00,725.47,9.0
196681,KZ6,2021-12-09 18:00:00,425.34,5.0
196682,KZ6,2021-12-09 19:00:00,811.79,7.0
196684,KZ6,2021-12-09 21:00:00,770.11,1.0
196697,KZ6,2021-12-10 10:00:00,126.49,4.0
196699,KZ6,2021-12-10 12:00:00,820.9,7.0
196718,KZ6,2021-12-11 07:00:00,627.44,3.0
196722,KZ6,2021-12-11 11:00:00,242.39,6.0
196735,KZ6,2021-12-12 00:00:00,40.83,8.0
196738,KZ6,2021-12-12 03:00:00,941.31,9.0
196754,KZ6,2021-12-12 19:00:00,669.8,1.0
196763,KZ6,2021-12-13 04:00:00,920.03,5.0
196768,KZ6,2021-12-13 09:00:00,670.81,7.0
196779,KZ6,2021-12-13 20:00:00,224.16,9.0
196794,KZ6,2021-12-14 11:00:00,269.81,6.0
196811,L04,2021-12-01 03:00:00,700.26,1.0
196816,L04,2021-12-01 08:00:00,414.69,7.0
196823,L04,2021-12-01 15:00:00,690.9,10.0
196829,L04,2021-12-01 21:00:00,393.91,5.0
196841,L04,2021-12-02 09:00:00,926.33,8.0
196844,L04,2021-12-02 12:00:00,454.39,2.0
196877,L04,2021-12-03 21:00:00,754.71,5.0
196880,L04,2021-12-04 00:00:00,179.19,5.0
196885,L04,2021-12-04 05:00:00,855.95,3.0
196886,L04,2021-12-04 06:00:00,275.99,3.0
196893,L04,2021-12-04 13:00:00,782.82,4.0
196895,L04,2021-12-04 15:00:00,711.56,4.0
196903,L04,2021-12-04 23:00:00,512.4,10.0
196907,L04,2021-12-05 03:00:00,472.56,1.0
196912,L04,2021-12-05 08:00:00,485.17,8.0
196914,L04,2021-12-05 10:00:00,545.57,5.0
196923,L04,2021-12-05 19:00:00,676.24,8.0
196942,L04,2021-12-06 14:00:00,247.64,9.0
196948,L04,2021-12-06 20:00:00,540.57,5.0
196962,L04,2021-12-07 10:00:00,648.37,8.0
196968,L04,2021-12-07 16:00:00,672.63,9.0
196969,L04,2021-12-07 17:00:00,544.66,7.0
196986,L04,2021-12-08 10:00:00,888.32,4.0
196994,L04,2021-12-08 18:00:00,561.23,9.0
196998,L04,2021-12-08 22:00:00,861.94,1.0
197013,L04,2021-12-09 13:00:00,890.83,2.0
197016,L04,2021-12-09 16:00:00,392.47,5.0
197021,L04,2021-12-09 21:00:00,956.65,9.0
197022,L04,2021-12-09 22:00:00,506.74,5.0
197027,L04,2021-12-10 03:00:00,54.07,1.0
197033,L04,2021-12-10 09:00:00,878.67,2.0
197037,L04,2021-12-10 13:00:00,445.07,10.0
197052,L04,2021-12-11 04:00:00,710.05,3.0
197065,L04,2021-12-11 17:00:00,210.42,6.0
197075,L04,2021-12-12 03:00:00,163.37,10.0
197083,L04,2021-12-12 11:00:00,477.98,10.0
197087,L04,2021-12-12 15:00:00,938.54,8.0
197089,L04,2021-12-12 17:00:00,635.51,7.0
197106,L04,2021-12-13 10:00:00,282.6,8.0
197139,L04,2021-12-14 19:00:00,362.51,8.0
197152,L28,2021-12-01 07:00:00,263.77,1.0
197156,L28,2021-12-01 11:00:00,83.98,9.0
197174,L28,2021-12-02 05:00:00,517.74,8.0
197183,L28,2021-12-02 14:00:00,850.43,1.0
197208,L28,2021-12-03 15:00:00,408.78,6.0
197231,L28,2021-12-04 14:00:00,442.99,7.0
197242,L28,2021-12-05 01:00:00,675.83,8.0
197245,L28,2021-12-05 04:00:00,401.17,9.0
197253,L28,2021-12-05 12:00:00,52.46,7.0
197257,L28,2021-12-05 16:00:00,563.98,9.0
197264,L28,2021-12-05 23:00:00,413.19,7.0
197267,L28,2021-12-06 02:00:00,23.29,1.0
197279,L28,2021-12-06 14:00:00,472.18,6.0
197287,L28,2021-12-06 22:00:00,141.3,5.0
197295,L28,2021-12-07 06:00:00,111.14,10.0
197319,L28,2021-12-08 06:00:00,813.47,8.0
197322,L28,2021-12-08 09:00:00,527.26,7.0
197347,L28,2021-12-09 10:00:00,52.99,2.0
197349,L28,2021-12-09 12:00:00,140.8,9.0
197351,L28,2021-12-09 14:00:00,205.42,9.0
197356,L28,2021-12-09 19:00:00,594.65,5.0
197374,L28,2021-12-10 13:00:00,882.44,4.0
197391,L28,2021-12-11 06:00:00,850.56,9.0
197398,L28,2021-12-11 13:00:00,176.99,8.0
197432,L28,2021-12-12 23:00:00,135.04,4.0
197464,L28,2021-12-14 07:00:00,680.9,9.0
197468,L28,2021-12-14 11:00:00,978.28,4.0
197471,L28,2021-12-14 14:00:00,586.71,4.0
197496,L2R,2021-12-01 14:00:00,921.85,2.0
197502,L2R,2021-12-01 20:00:00,853.12,10.0
197514,L2R,2021-12-02 08:00:00,220.0,8.0
197524,L2R,2021-12-02 18:00:00,651.2,7.0
197527,L2R,2021-12-02 21:00:00,978.11,6.0
197548,L2R,2021-12-03 18:00:00,411.79,1.0
197559,L2R,2021-12-04 05:00:00,389.63,3.0
197561,L2R,2021-12-04 07:00:00,707.82,10.0
197568,L2R,2021-12-04 14:00:00,377.64,8.0
197572,L2R,2021-12-04 18:00:00,490.05,7.0
197576,L2R,2021-12-04 22:00:00,104.75,9.0
197598,L2R,2021-12-05 20:00:00,426.45,5.0
197604,L2R,2021-12-06 02:00:00,546.66,2.0
197610,L2R,2021-12-06 08:00:00,687.51,6.0
197633,L2R,2021-12-07 07:00:00,957.05,2.0
197635,L2R,2021-12-07 09:00:00,894.86,5.0
197650,L2R,2021-12-08 00:00:00,523.55,3.0
197653,L2R,2021-12-08 03:00:00,981.21,5.0
197662,L2R,2021-12-08 12:00:00,344.1,9.0
197663,L2R,2021-12-08 13:00:00,191.24,4.0
197675,L2R,2021-12-09 01:00:00,399.51,5.0
197678,L2R,2021-12-09 04:00:00,429.41,4.0
197685,L2R,2021-12-09 11:00:00,34.91,5.0
197687,L2R,2021-12-09 13:00:00,845.66,3.0
197695,L2R,2021-12-09 21:00:00,846.08,2.0
197699,L2R,2021-12-10 01:00:00,149.88,3.0
197704,L2R,2021-12-10 06:00:00,307.87,7.0
197722,L2R,2021-12-11 00:00:00,114.42,7.0
197752,L2R,2021-12-12 06:00:00,584.79,4.0
197754,L2R,2021-12-12 08:00:00,57.48,2.0
197780,L2R,2021-12-13 10:00:00,417.94,4.0
197810,L2R,2021-12-14 16:00:00,49.46,5.0
197811,L2R,2021-12-14 17:00:00,741.81,6.0
197813,L2R,2021-12-14 19:00:00,215.71,10.0
197815,L2R,2021-12-14 21:00:00,487.27,5.0
197816,L2R,2021-12-14 22:00:00,20.09,7.0
197817,L2R,2021-12-14 23:00:00,315.81,6.0
197819,L3A,2021-12-01 00:00:00,653.09,5.0
197839,L3A,2021-12-01 20:00:00,821.31,2.0
197849,L3A,2021-12-02 06:00:00,934.16,4.0
197851,L3A,2021-12-02 08:00:00,131.38,3.0
197858,L3A,2021-12-02 15:00:00,119.32,4.0
197863,L3A,2021-12-02 20:00:00,371.75,10.0
197866,L3A,2021-12-02 23:00:00,531.91,5.0
197876,L3A,2021-12-03 09:00:00,993.74,3.0
197880,L3A,2021-12-03 13:00:00,626.49,5.0
197892,L3A,2021-12-04 01:00:00,232.38,5.0
197911,L3A,2021-12-04 20:00:00,590.52,8.0
197915,L3A,2021-12-05 00:00:00,980.93,5.0
197916,L3A,2021-12-05 01:00:00,959.14,3.0
197918,L3A,2021-12-05 03:00:00,694.85,8.0
197923,L3A,2021-12-05 08:00:00,593.64,5.0
197930,L3A,2021-12-05 15:00:00,562.9,5.0
197939,L3A,2021-12-06 00:00:00,95.78,2.0
197984,L3A,2021-12-07 21:00:00,26.36,5.0
198010,L3A,2021-12-08 23:00:00,797.43,4.0
198013,L3A,2021-12-09 02:00:00,391.79,7.0
198016,L3A,2021-12-09 05:00:00,625.4,8.0
198018,L3A,2021-12-09 07:00:00,296.13,7.0
198030,L3A,2021-12-09 19:00:00,500.82,6.0
198032,L3A,2021-12-09 21:00:00,397.0,4.0
198037,L3A,2021-12-10 02:00:00,27.1,2.0
198046,L3A,2021-12-10 11:00:00,78.4,2.0
198063,L3A,2021-12-11 04:00:00,162.0,6.0
198087,L3A,2021-12-12 04:00:00,878.09,3.0
198089,L3A,2021-12-12 06:00:00,459.73,2.0
198090,L3A,2021-12-12 07:00:00,668.11,2.0
198094,L3A,2021-12-12 11:00:00,602.96,4.0
198100,L3A,2021-12-12 17:00:00,924.81,6.0
198105,L3A,2021-12-12 22:00:00,671.34,8.0
198112,L3A,2021-12-13 05:00:00,405.15,8.0
198124,L3A,2021-12-13 17:00:00,690.59,7.0
198135,L3A,2021-12-14 04:00:00,762.03,7.0
198147,L3A,2021-12-14 16:00:00,132.79,1.0
198153,L3A,2021-12-14 22:00:00,812.6,5.0
198181,L3D,2021-12-02 01:00:00,959.04,6.0
198192,L3D,2021-12-02 12:00:00,341.46,8.0
198201,L3D,2021-12-02 21:00:00,195.2,5.0
198202,L3D,2021-12-02 22:00:00,540.87,7.0
198218,L3D,2021-12-03 14:00:00,475.08,2.0
198229,L3D,2021-12-04 01:00:00,936.25,9.0
198252,L3D,2021-12-05 00:00:00,871.94,4.0
198256,L3D,2021-12-05 04:00:00,257.11,10.0
198258,L3D,2021-12-05 06:00:00,592.17,6.0
198280,L3D,2021-12-06 04:00:00,199.88,7.0
198282,L3D,2021-12-06 06:00:00,92.7,6.0
198291,L3D,2021-12-06 15:00:00,423.41,6.0
198299,L3D,2021-12-06 23:00:00,997.76,7.0
198310,L3D,2021-12-07 10:00:00,96.33,7.0
198334,L3D,2021-12-08 10:00:00,663.87,5.0
198353,L3D,2021-12-09 05:00:00,314.13,8.0
198366,L3D,2021-12-09 18:00:00,646.94,6.0
198368,L3D,2021-12-09 20:00:00,720.6,4.0
198395,L3D,2021-12-10 23:00:00,440.4,4.0
198415,L3D,2021-12-11 19:00:00,307.77,2.0
198426,L3D,2021-12-12 06:00:00,887.5,3.0
198444,L3D,2021-12-13 00:00:00,519.94,5.0
198445,L3D,2021-12-13 01:00:00,766.61,1.0
198446,L3D,2021-12-13 02:00:00,474.2,10.0
198458,L3D,2021-12-13 14:00:00,118.51,7.0
198474,L3D,2021-12-14 06:00:00,457.23,10.0
198502,L5D,2021-12-01 09:00:00,549.71,3.0
198508,L5D,2021-12-01 15:00:00,915.68,5.0
198555,L5D,2021-12-03 14:00:00,178.42,5.0
198584,L5D,2021-12-04 19:00:00,506.36,6.0
198586,L5D,2021-12-04 21:00:00,121.23,9.0
198638,L5D,2021-12-07 01:00:00,196.39,1.0
198651,L5D,2021-12-07 14:00:00,884.5,3.0
198668,L5D,2021-12-08 07:00:00,338.49,2.0
198690,L5D,2021-12-09 05:00:00,500.45,8.0
198696,L5D,2021-12-09 11:00:00,623.63,8.0
198699,L5D,2021-12-09 14:00:00,243.38,7.0
198706,L5D,2021-12-09 21:00:00,395.38,3.0
198719,L5D,2021-12-10 10:00:00,909.74,4.0
198725,L5D,2021-12-10 16:00:00,652.14,4.0
198726,L5D,2021-12-10 17:00:00,71.15,1.0
198729,L5D,2021-12-10 20:00:00,815.11,7.0
198741,L5D,2021-12-11 08:00:00,705.6,10.0
198748,L5D,2021-12-11 15:00:00,121.82,4.0
198750,L5D,2021-12-11 17:00:00,585.19,1.0
198764,L5D,2021-12-12 07:00:00,122.02,8.0
198779,L5D,2021-12-12 22:00:00,812.99,8.0
198801,L5D,2021-12-13 20:00:00,466.72,2.0
198804,L5D,2021-12-13 23:00:00,637.76,2.0
198808,L5D,2021-12-14 03:00:00,81.69,5.0
198818,L5D,2021-12-14 13:00:00,22.98,7.0
198853,L5K,2021-12-01 23:00:00,465.98,7.0
198858,L5K,2021-12-02 04:00:00,647.82,7.0
198874,L5K,2021-12-02 20:00:00,510.75,5.0
198882,L5K,2021-12-03 04:00:00,698.46,4.0
198890,L5K,2021-12-03 12:00:00,731.31,5.0
198891,L5K,2021-12-03 13:00:00,515.26,3.0
198902,L5K,2021-12-04 00:00:00,238.45,6.0
198904,L5K,2021-12-04 02:00:00,861.09,2.0
198908,L5K,2021-12-04 06:00:00,973.84,10.0
198915,L5K,2021-12-04 13:00:00,570.2,6.0
198981,L5K,2021-12-07 07:00:00,329.34,2.0
198983,L5K,2021-12-07 09:00:00,677.15,5.0
198987,L5K,2021-12-07 13:00:00,974.64,2.0
198989,L5K,2021-12-07 15:00:00,952.92,9.0
199002,L5K,2021-12-08 04:00:00,616.04,7.0
199009,L5K,2021-12-08 11:00:00,978.09,6.0
199025,L5K,2021-12-09 03:00:00,678.51,10.0
199027,L5K,2021-12-09 05:00:00,886.59,3.0
199031,L5K,2021-12-09 09:00:00,549.69,5.0
199059,L5K,2021-12-10 13:00:00,50.58,1.0
199063,L5K,2021-12-10 17:00:00,308.85,10.0
199080,L5K,2021-12-11 10:00:00,843.95,3.0
199081,L5K,2021-12-11 11:00:00,782.19,3.0
199083,L5K,2021-12-11 13:00:00,342.68,3.0
199103,L5K,2021-12-12 09:00:00,87.01,2.0
199105,L5K,2021-12-12 11:00:00,791.87,4.0
199107,L5K,2021-12-12 13:00:00,968.91,3.0
199109,L5K,2021-12-12 15:00:00,711.13,9.0
199125,L5K,2021-12-13 07:00:00,181.27,3.0
199127,L5K,2021-12-13 09:00:00,415.46,4.0
199146,L5K,2021-12-14 04:00:00,213.63,4.0
199166,L5K,2021-12-15 00:00:00,420.35,9.0
199169,L6Q,2021-12-01 02:00:00,897.02,1.0
199174,L6Q,2021-12-01 07:00:00,398.24,6.0
199191,L6Q,2021-12-02 00:00:00,489.12,8.0
199192,L6Q,2021-12-02 01:00:00,879.99,5.0
199198,L6Q,2021-12-02 07:00:00,878.17,10.0
199199,L6Q,2021-12-02 08:00:00,324.24,6.0
199202,L6Q,2021-12-02 11:00:00,890.37,9.0
199208,L6Q,2021-12-02 17:00:00,22.54,4.0
199225,L6Q,2021-12-03 10:00:00,777.51,7.0
199232,L6Q,2021-12-03 17:00:00,798.05,1.0
199238,L6Q,2021-12-03 23:00:00,66.27,3.0
199240,L6Q,2021-12-04 01:00:00,59.48,9.0
199243,L6Q,2021-12-04 04:00:00,354.73,4.0
199256,L6Q,2021-12-04 17:00:00,753.96,9.0
199284,L6Q,2021-12-05 21:00:00,893.75,3.0
199291,L6Q,2021-12-06 04:00:00,684.92,2.0
199301,L6Q,2021-12-06 14:00:00,446.61,6.0
199329,L6Q,2021-12-07 18:00:00,452.68,4.0
199340,L6Q,2021-12-08 05:00:00,465.28,10.0
199352,L6Q,2021-12-08 17:00:00,628.19,4.0
199363,L6Q,2021-12-09 04:00:00,868.38,2.0
199374,L6Q,2021-12-09 15:00:00,795.96,7.0
199377,L6Q,2021-12-09 18:00:00,594.48,1.0
199379,L6Q,2021-12-09 20:00:00,931.63,7.0
199380,L6Q,2021-12-09 21:00:00,754.73,6.0
199386,L6Q,2021-12-10 03:00:00,167.26,4.0
199394,L6Q,2021-12-10 11:00:00,114.34,7.0
199398,L6Q,2021-12-10 15:00:00,135.91,7.0
199427,L6Q,2021-12-11 20:00:00,755.88,7.0
199432,L6Q,2021-12-12 01:00:00,741.69,6.0
199436,L6Q,2021-12-12 05:00:00,97.2,8.0
199438,L6Q,2021-12-12 07:00:00,253.34,3.0
199439,L6Q,2021-12-12 08:00:00,954.05,6.0
199442,L6Q,2021-12-12 11:00:00,33.25,9.0
199444,L6Q,2021-12-12 13:00:00,126.32,4.0
199458,L6Q,2021-12-13 03:00:00,945.53,1.0
199460,L6Q,2021-12-13 05:00:00,126.65,4.0
199483,L6Q,2021-12-14 04:00:00,569.81,2.0
199485,L6Q,2021-12-14 06:00:00,131.33,2.0
199486,L6Q,2021-12-14 07:00:00,462.84,2.0
199497,L6Q,2021-12-14 18:00:00,404.69,2.0
199500,L6Q,2021-12-14 21:00:00,155.35,8.0
199501,L6Q,2021-12-14 22:00:00,549.17,8.0
199510,L87,2021-12-01 06:00:00,658.26,2.0
199532,L87,2021-12-02 04:00:00,566.27,4.0
199582,L87,2021-12-04 06:00:00,506.88,8.0
199608,L87,2021-12-05 08:00:00,53.87,9.0
199625,L87,2021-12-06 01:00:00,388.86,9.0
199629,L87,2021-12-06 05:00:00,124.46,1.0
199643,L87,2021-12-06 19:00:00,761.23,2.0
199651,L87,2021-12-07 03:00:00,823.09,2.0
199653,L87,2021-12-07 05:00:00,706.86,7.0
199667,L87,2021-12-07 19:00:00,465.7,3.0
199692,L87,2021-12-08 20:00:00,911.86,9.0
199699,L87,2021-12-09 03:00:00,515.95,3.0
199711,L87,2021-12-09 15:00:00,476.12,2.0
199712,L87,2021-12-09 16:00:00,773.57,4.0
199725,L87,2021-12-10 05:00:00,530.03,7.0
199726,L87,2021-12-10 06:00:00,177.83,7.0
199729,L87,2021-12-10 09:00:00,616.46,8.0
199741,L87,2021-12-10 21:00:00,131.64,2.0
199747,L87,2021-12-11 03:00:00,952.9,8.0
199753,L87,2021-12-11 09:00:00,609.42,4.0
199763,L87,2021-12-11 19:00:00,404.71,9.0
199764,L87,2021-12-11 20:00:00,483.25,10.0
199768,L87,2021-12-12 00:00:00,882.54,9.0
199773,L87,2021-12-12 05:00:00,960.39,5.0
199793,L87,2021-12-13 01:00:00,979.06,3.0
199801,L87,2021-12-13 09:00:00,713.1,10.0
199808,L87,2021-12-13 16:00:00,386.55,3.0
199814,L87,2021-12-13 22:00:00,698.29,9.0
199816,L87,2021-12-14 00:00:00,932.27,8.0
199835,L87,2021-12-14 19:00:00,415.93,6.0
199850,L8Q,2021-12-01 09:00:00,410.59,5.0
199851,L8Q,2021-12-01 10:00:00,72.38,8.0
199852,L8Q,2021-12-01 11:00:00,401.72,4.0
199865,L8Q,2021-12-02 00:00:00,56.08,1.0
199866,L8Q,2021-12-02 01:00:00,909.92,10.0
199874,L8Q,2021-12-02 09:00:00,887.45,10.0
199878,L8Q,2021-12-02 13:00:00,28.22,5.0
199883,L8Q,2021-12-02 18:00:00,623.11,9.0
199896,L8Q,2021-12-03 07:00:00,749.96,6.0
199899,L8Q,2021-12-03 10:00:00,705.37,3.0
199901,L8Q,2021-12-03 12:00:00,260.43,4.0
199911,L8Q,2021-12-03 22:00:00,921.11,1.0
199913,L8Q,2021-12-04 00:00:00,717.98,4.0
199914,L8Q,2021-12-04 01:00:00,481.9,5.0
199944,L8Q,2021-12-05 07:00:00,757.08,1.0
199952,L8Q,2021-12-05 15:00:00,894.29,7.0
199963,L8Q,2021-12-06 02:00:00,78.47,2.0
199968,L8Q,2021-12-06 07:00:00,999.67,1.0
199974,L8Q,2021-12-06 13:00:00,572.02,7.0
199977,L8Q,2021-12-06 16:00:00,568.46,6.0
199979,L8Q,2021-12-06 18:00:00,710.33,2.0
200008,L8Q,2021-12-07 23:00:00,269.72,9.0
200010,L8Q,2021-12-08 01:00:00,533.49,9.0
200011,L8Q,2021-12-08 02:00:00,340.62,3.0
200017,L8Q,2021-12-08 08:00:00,993.2,8.0
200022,L8Q,2021-12-08 13:00:00,314.46,6.0
200025,L8Q,2021-12-08 16:00:00,310.8,7.0
200049,L8Q,2021-12-09 16:00:00,119.31,4.0
200074,L8Q,2021-12-10 17:00:00,190.46,7.0
200076,L8Q,2021-12-10 19:00:00,221.82,7.0
200084,L8Q,2021-12-11 03:00:00,26.18,5.0
200094,L8Q,2021-12-11 13:00:00,119.09,3.0
200115,L8Q,2021-12-12 10:00:00,234.99,2.0
200119,L8Q,2021-12-12 14:00:00,63.08,3.0
200137,L8Q,2021-12-13 08:00:00,130.62,5.0
200149,L8Q,2021-12-13 20:00:00,397.03,3.0
200153,L8Q,2021-12-14 00:00:00,594.01,3.0
200157,L8Q,2021-12-14 04:00:00,662.08,8.0
200165,L8Q,2021-12-14 12:00:00,736.97,1.0
200170,L8Q,2021-12-14 17:00:00,497.6,8.0
200172,L8Q,2021-12-14 19:00:00,811.25,10.0
200175,L8Q,2021-12-14 22:00:00,270.42,7.0
200183,L90,2021-12-01 05:00:00,128.51,5.0
200187,L90,2021-12-01 09:00:00,548.76,7.0
200199,L90,2021-12-01 21:00:00,242.57,9.0
200212,L90,2021-12-02 10:00:00,150.63,10.0
200221,L90,2021-12-02 19:00:00,278.9,7.0
200236,L90,2021-12-03 10:00:00,720.75,7.0
200257,L90,2021-12-04 07:00:00,72.75,7.0
200268,L90,2021-12-04 18:00:00,390.96,6.0
200287,L90,2021-12-05 13:00:00,966.86,8.0
200288,L90,2021-12-05 14:00:00,191.9,3.0
200303,L90,2021-12-06 05:00:00,256.42,3.0
200306,L90,2021-12-06 08:00:00,592.71,10.0
200320,L90,2021-12-06 22:00:00,600.51,3.0
200333,L90,2021-12-07 11:00:00,780.28,4.0
200338,L90,2021-12-07 16:00:00,536.8,10.0
200358,L90,2021-12-08 12:00:00,651.08,2.0
200359,L90,2021-12-08 13:00:00,343.03,3.0
200375,L90,2021-12-09 05:00:00,369.44,5.0
200379,L90,2021-12-09 09:00:00,456.81,9.0
200398,L90,2021-12-10 04:00:00,834.66,8.0
200399,L90,2021-12-10 05:00:00,674.82,2.0
200407,L90,2021-12-10 13:00:00,937.17,2.0
200424,L90,2021-12-11 06:00:00,154.1,4.0
200431,L90,2021-12-11 13:00:00,980.52,9.0
200437,L90,2021-12-11 19:00:00,300.21,8.0
200442,L90,2021-12-12 00:00:00,465.46,8.0
200458,L90,2021-12-12 16:00:00,876.87,3.0
200484,L90,2021-12-13 18:00:00,191.33,3.0
200485,L90,2021-12-13 19:00:00,379.72,5.0
200489,L90,2021-12-13 23:00:00,754.15,7.0
200495,L90,2021-12-14 05:00:00,853.17,2.0
200500,L90,2021-12-14 10:00:00,493.08,5.0
200504,L90,2021-12-14 14:00:00,143.12,4.0
200506,L90,2021-12-14 16:00:00,756.87,7.0
200511,L90,2021-12-14 21:00:00,578.12,5.0
